x0,y0,v0,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10,Label,Technique
0.6450508832931519,0.34207266569137573,1.0,0.5214514136314392,0.31628429889678955,1.0,0.6406530737876892,0.41531214118003845,1.0,0.4765324890613556,0.38748830556869507,1.0,0.6539121866226196,0.4796122610569,1.0,0.47365042567253113,0.45030418038368225,1.0,0.5908731818199158,0.4646698534488678,1.0,0.5158088207244873,0.45600175857543945,1.0,0.5829126834869385,0.5726523995399475,1.0,0.5199023485183716,0.5719572305679321,1.0,0.5939411520957947,0.6939043998718262,1.0,Conventional_Deadlift,1
0.6450574994087219,0.3431303799152374,1.0,0.5232232213020325,0.3162800669670105,1.0,0.6429680585861206,0.4172770082950592,1.0,0.4772146940231323,0.3878977596759796,1.0,0.6567870378494263,0.4814830720424652,1.0,0.47397151589393616,0.45081883668899536,1.0,0.5934059023857117,0.4658295512199402,1.0,0.5179159641265869,0.45706290006637573,1.0,0.5850318670272827,0.5726789236068726,1.0,0.5215818881988525,0.5726481080055237,1.0,0.5940802097320557,0.6936748027801514,1.0,Conventional_Deadlift,1
0.646014392375946,0.3434506952762604,1.0,0.524010419845581,0.3162234425544739,1.0,0.6446816325187683,0.4179893136024475,1.0,0.4783085584640503,0.38784271478652954,1.0,0.6611731648445129,0.4812540113925934,1.0,0.47410228848457336,0.4509529173374176,1.0,0.5952781438827515,0.46595969796180725,1.0,0.5191497206687927,0.4571561813354492,1.0,0.5861638784408569,0.5724570155143738,1.0,0.5248236060142517,0.5721157789230347,1.0,0.5950754284858704,0.6935502290725708,1.0,Conventional_Deadlift,1
0.6476446986198425,0.34332555532455444,1.0,0.5260592103004456,0.31604617834091187,1.0,0.6464926600456238,0.4182590842247009,1.0,0.47960785031318665,0.38775649666786194,1.0,0.6676703691482544,0.4811555743217468,1.0,0.47422388195991516,0.4510066509246826,1.0,0.5959513187408447,0.4661112427711487,1.0,0.520002007484436,0.45718979835510254,1.0,0.5868406891822815,0.5724404454231262,1.0,0.5263876914978027,0.570802628993988,1.0,0.5949957966804504,0.6928591132164001,1.0,Conventional_Deadlift,1
0.6475782990455627,0.3424736559391022,1.0,0.5263975262641907,0.3160216510295868,1.0,0.6480768322944641,0.4182237684726715,1.0,0.47960585355758667,0.3874916434288025,1.0,0.67137610912323,0.48108476400375366,1.0,0.47408220171928406,0.45095711946487427,1.0,0.5967350602149963,0.4660084843635559,1.0,0.52120041847229,0.45715123414993286,1.0,0.5878565907478333,0.5724895000457764,1.0,0.5279115438461304,0.5692656636238098,1.0,0.5948293209075928,0.6927614212036133,1.0,Conventional_Deadlift,1
0.6477478742599487,0.34091317653656006,1.0,0.5262877941131592,0.31600695848464966,1.0,0.6491810083389282,0.41801220178604126,1.0,0.4793718159198761,0.38745588064193726,1.0,0.6740286350250244,0.48054760694503784,1.0,0.47393742203712463,0.45094212889671326,1.0,0.5972993969917297,0.4659782350063324,1.0,0.5218753218650818,0.45717653632164,1.0,0.5882847905158997,0.5723780393600464,1.0,0.5266614556312561,0.5693165063858032,1.0,0.5946653485298157,0.6924960613250732,1.0,Conventional_Deadlift,1
0.6474106311798096,0.3401739001274109,1.0,0.5258708000183105,0.31589987874031067,1.0,0.6493223905563354,0.41794127225875854,1.0,0.47923046350479126,0.38733214139938354,1.0,0.6764171719551086,0.4801250100135803,1.0,0.47396332025527954,0.4508122503757477,1.0,0.5970081090927124,0.4658743739128113,1.0,0.5220451951026917,0.45732682943344116,1.0,0.5888379812240601,0.5723757147789001,1.0,0.525887131690979,0.569701075553894,1.0,0.5945664644241333,0.6923444271087646,1.0,Conventional_Deadlift,1
0.6464812755584717,0.33947092294692993,1.0,0.5253690481185913,0.3153027296066284,1.0,0.6492077112197876,0.41783636808395386,1.0,0.4789573550224304,0.3872508406639099,1.0,0.6765894293785095,0.4792602062225342,1.0,0.4739499092102051,0.4505811333656311,1.0,0.5964699983596802,0.46609506011009216,1.0,0.5217143297195435,0.4583781659603119,1.0,0.5889007449150085,0.5725113749504089,1.0,0.5254819989204407,0.5706822276115417,1.0,0.5944633483886719,0.692338764667511,1.0,Conventional_Deadlift,1
0.6457895636558533,0.3372287154197693,1.0,0.5249703526496887,0.3146320879459381,1.0,0.6485878825187683,0.41601768136024475,1.0,0.47875961661338806,0.38718941807746887,1.0,0.6769407391548157,0.47838979959487915,1.0,0.4739507734775543,0.4505992531776428,1.0,0.595984160900116,0.46610793471336365,1.0,0.5215770602226257,0.45896071195602417,1.0,0.5888746976852417,0.5725063681602478,1.0,0.5240449905395508,0.5714982748031616,1.0,0.5943870544433594,0.6922823190689087,1.0,Conventional_Deadlift,1
0.6446899771690369,0.3371932804584503,1.0,0.5244956016540527,0.3144381046295166,1.0,0.6478928923606873,0.41482633352279663,1.0,0.4785844683647156,0.38718509674072266,1.0,0.676783561706543,0.4773178994655609,1.0,0.47394227981567383,0.45086032152175903,1.0,0.5958120226860046,0.4663147032260895,1.0,0.5213280320167542,0.45949530601501465,1.0,0.5888278484344482,0.5727200508117676,1.0,0.5208384990692139,0.572907567024231,1.0,0.5945294499397278,0.6921671628952026,1.0,Conventional_Deadlift,1
0.6422926783561707,0.3368760943412781,1.0,0.5236610770225525,0.3144163489341736,1.0,0.6475576162338257,0.4133822023868561,1.0,0.47840043902397156,0.3872467279434204,1.0,0.6757463216781616,0.47420817613601685,1.0,0.4739114046096802,0.450935035943985,1.0,0.5954958200454712,0.46628648042678833,1.0,0.5212844610214233,0.459616482257843,1.0,0.5887700319290161,0.5726696252822876,1.0,0.5184373259544373,0.5728667974472046,1.0,0.5947957634925842,0.6918319463729858,1.0,Conventional_Deadlift,1
0.6384320855140686,0.3368881940841675,1.0,0.5221683382987976,0.3143133223056793,1.0,0.6455880999565125,0.41262465715408325,1.0,0.4781680405139923,0.3870928883552551,1.0,0.6748741269111633,0.4724249839782715,1.0,0.473868727684021,0.4509447515010834,1.0,0.5952178835868835,0.4662863612174988,1.0,0.5207012295722961,0.4596799910068512,1.0,0.5887395739555359,0.5718500018119812,1.0,0.5161606073379517,0.5722514986991882,1.0,0.5950402021408081,0.6910356879234314,1.0,Conventional_Deadlift,1
0.6344913840293884,0.3351841866970062,1.0,0.5205996632575989,0.3140209913253784,1.0,0.6435657143592834,0.41017159819602966,1.0,0.4776462912559509,0.3870471119880676,1.0,0.6742467880249023,0.4712194502353668,1.0,0.47339338064193726,0.45099252462387085,1.0,0.5939792394638062,0.4653475880622864,1.0,0.5204464793205261,0.45884042978286743,1.0,0.5880802869796753,0.5716830492019653,1.0,0.5145514607429504,0.5720717310905457,1.0,0.5949770212173462,0.6911137700080872,1.0,Conventional_Deadlift,1
0.6282817721366882,0.3331931531429291,1.0,0.5183491110801697,0.3137473464012146,1.0,0.6386597156524658,0.4079960286617279,1.0,0.4765792787075043,0.3870465159416199,1.0,0.6722067594528198,0.4698765277862549,1.0,0.472625732421875,0.4512452483177185,1.0,0.5902171730995178,0.464677631855011,1.0,0.5194463729858398,0.458649218082428,1.0,0.5865271091461182,0.5723037123680115,1.0,0.5117123126983643,0.5723298192024231,1.0,0.5948988795280457,0.6910971403121948,1.0,Conventional_Deadlift,1
0.6255403161048889,0.33100345730781555,1.0,0.5159695744514465,0.3130995035171509,1.0,0.6351351141929626,0.40556010603904724,1.0,0.47458121180534363,0.3863087296485901,1.0,0.6685797572135925,0.4683195650577545,1.0,0.4719921052455902,0.4514393210411072,1.0,0.5875102281570435,0.4625037610530853,1.0,0.5176451206207275,0.45677071809768677,1.0,0.5851726531982422,0.5721109509468079,1.0,0.5096434354782104,0.5722954273223877,1.0,0.5939046740531921,0.6910955309867859,1.0,Conventional_Deadlift,1
0.6246277093887329,0.33003395795822144,1.0,0.5132082104682922,0.31184592843055725,1.0,0.6317195892333984,0.40493345260620117,1.0,0.47205474972724915,0.3853049874305725,1.0,0.6641392111778259,0.4685068130493164,1.0,0.4714336693286896,0.4515743851661682,1.0,0.5838496685028076,0.4605860114097595,1.0,0.5146285891532898,0.45476263761520386,1.0,0.5844496488571167,0.572096586227417,1.0,0.5082402229309082,0.5722833871841431,1.0,0.5931034088134766,0.6910514235496521,1.0,Conventional_Deadlift,1
0.6227242350578308,0.32978197932243347,1.0,0.5110849142074585,0.31060901284217834,1.0,0.628071129322052,0.4049223065376282,1.0,0.4703095555305481,0.38463082909584045,1.0,0.6590060591697693,0.4687296748161316,1.0,0.47110888361930847,0.45168885588645935,1.0,0.581760048866272,0.4599513113498688,1.0,0.5124348998069763,0.4541195034980774,1.0,0.5842247009277344,0.5720816254615784,1.0,0.5075512528419495,0.5721761584281921,1.0,0.5913972854614258,0.6907697916030884,1.0,Conventional_Deadlift,1
0.6194899082183838,0.3290826678276062,1.0,0.5083293914794922,0.3099603056907654,1.0,0.6237571239471436,0.403656005859375,1.0,0.4677077531814575,0.38442134857177734,1.0,0.6539579033851624,0.4667559266090393,1.0,0.470799058675766,0.45174115896224976,1.0,0.579259991645813,0.45985713601112366,1.0,0.5106721520423889,0.45382562279701233,1.0,0.5838060975074768,0.5719918012619019,1.0,0.5072765350341797,0.5718036890029907,1.0,0.5886595845222473,0.6907008290290833,1.0,Conventional_Deadlift,1
0.6181107759475708,0.3285774290561676,1.0,0.5062702298164368,0.309467613697052,1.0,0.6213033199310303,0.4035370349884033,1.0,0.46640634536743164,0.38434427976608276,1.0,0.6505082845687866,0.4669507145881653,1.0,0.47039318084716797,0.451859712600708,1.0,0.5779775381088257,0.4598861634731293,1.0,0.5094835758209229,0.45356541872024536,1.0,0.5827725529670715,0.5723768472671509,1.0,0.5068824887275696,0.5717651844024658,1.0,0.5851684212684631,0.6922615766525269,1.0,Conventional_Deadlift,1
0.6156229376792908,0.3275381922721863,1.0,0.5045400857925415,0.30896446108818054,1.0,0.618276834487915,0.40270981192588806,1.0,0.4657072424888611,0.38399046659469604,1.0,0.6454543471336365,0.46609702706336975,1.0,0.46937504410743713,0.45171433687210083,1.0,0.5778506398200989,0.4596056342124939,1.0,0.5094023942947388,0.4533439576625824,1.0,0.5815528035163879,0.5721706748008728,1.0,0.5066531896591187,0.5717442631721497,1.0,0.582486093044281,0.6923546195030212,1.0,Conventional_Deadlift,1
0.6135680675506592,0.3273657262325287,1.0,0.5036155581474304,0.30837494134902954,1.0,0.6180918216705322,0.4028700888156891,1.0,0.4652295708656311,0.38383588194847107,1.0,0.6423534750938416,0.4663248658180237,1.0,0.46897897124290466,0.4516688287258148,1.0,0.577870786190033,0.45928844809532166,1.0,0.5093575716018677,0.45256590843200684,1.0,0.580762505531311,0.5716456770896912,1.0,0.5067943334579468,0.5711280703544617,1.0,0.5827666521072388,0.6932857036590576,1.0,Conventional_Deadlift,1
0.6127336621284485,0.32651960849761963,1.0,0.5037661790847778,0.30814212560653687,1.0,0.6183189749717712,0.40221109986305237,1.0,0.46538040041923523,0.383789986371994,1.0,0.6414604783058167,0.46617311239242554,1.0,0.4684905409812927,0.45158058404922485,1.0,0.578159749507904,0.4587918817996979,1.0,0.5094000697135925,0.4521780014038086,1.0,0.5803058743476868,0.5716245174407959,1.0,0.506933867931366,0.5709887146949768,1.0,0.5832191705703735,0.6939951181411743,1.0,Conventional_Deadlift,1
0.6130419969558716,0.3247963488101959,1.0,0.503587007522583,0.3076704144477844,1.0,0.6190413236618042,0.4012215733528137,1.0,0.46552780270576477,0.38374611735343933,1.0,0.6412990689277649,0.4663153290748596,1.0,0.4679308533668518,0.4513769745826721,1.0,0.5781840085983276,0.4574352204799652,1.0,0.508904755115509,0.4507271647453308,1.0,0.5800936222076416,0.570320725440979,1.0,0.5070359110832214,0.570186972618103,1.0,0.5841295123100281,0.6934000253677368,1.0,Conventional_Deadlift,1
0.6128962635993958,0.32407552003860474,1.0,0.503532350063324,0.30712366104125977,1.0,0.6192296743392944,0.4012368321418762,1.0,0.4656614065170288,0.38333550095558167,1.0,0.6420143842697144,0.4665888249874115,1.0,0.4675949811935425,0.45112937688827515,1.0,0.5782833099365234,0.4572151303291321,1.0,0.5088966488838196,0.45081448554992676,1.0,0.5799500346183777,0.5696972608566284,1.0,0.5071117281913757,0.570168137550354,1.0,0.58524489402771,0.6910402178764343,1.0,Conventional_Deadlift,1
0.6119701862335205,0.32376399636268616,1.0,0.5034902095794678,0.30699506402015686,1.0,0.6193125247955322,0.4010700285434723,1.0,0.4657553434371948,0.38323312997817993,1.0,0.6428725719451904,0.46665653586387634,1.0,0.467575341463089,0.4508282542228699,1.0,0.5783106088638306,0.4572208821773529,1.0,0.5088385343551636,0.45088720321655273,1.0,0.5797082185745239,0.5696258544921875,1.0,0.5071693658828735,0.5701544880867004,1.0,0.5863738656044006,0.6919032335281372,1.0,Conventional_Deadlift,1
0.6124813556671143,0.323805034160614,1.0,0.5036798119544983,0.30697545409202576,1.0,0.6197553277015686,0.4011109471321106,1.0,0.46582767367362976,0.3832288980484009,1.0,0.6435201168060303,0.46622928977012634,1.0,0.4679473042488098,0.4505898356437683,1.0,0.5785217881202698,0.4572627544403076,1.0,0.5090130567550659,0.45091381669044495,1.0,0.579215407371521,0.5696409940719604,1.0,0.5071862936019897,0.5701065063476562,1.0,0.5863683819770813,0.6919062733650208,1.0,Conventional_Deadlift,1
0.6140889525413513,0.3239743411540985,1.0,0.5038163661956787,0.3069334030151367,1.0,0.6232970356941223,0.4011530876159668,1.0,0.46600234508514404,0.383230060338974,1.0,0.6442461609840393,0.46624070405960083,1.0,0.4685679078102112,0.4504922330379486,1.0,0.5796953439712524,0.45750388503074646,1.0,0.5096046924591064,0.4512266218662262,1.0,0.5789970755577087,0.5698075890541077,1.0,0.5073031187057495,0.5701356530189514,1.0,0.5864074230194092,0.6920999884605408,1.0,Conventional_Deadlift,1
0.6154841780662537,0.3241097629070282,1.0,0.5039014220237732,0.3068647086620331,1.0,0.6251401901245117,0.4011992812156677,1.0,0.46627599000930786,0.38333556056022644,1.0,0.6459740400314331,0.46623238921165466,1.0,0.46919557452201843,0.4505910873413086,1.0,0.5800248384475708,0.45752590894699097,1.0,0.510053813457489,0.4512421488761902,1.0,0.5788769125938416,0.5700563192367554,1.0,0.5074151754379272,0.570441484451294,1.0,0.5864397287368774,0.6924513578414917,1.0,Conventional_Deadlift,1
0.6193754076957703,0.32421666383743286,1.0,0.5046853423118591,0.3069189488887787,1.0,0.6284641027450562,0.4015018343925476,1.0,0.46780356764793396,0.38396304845809937,1.0,0.6481004953384399,0.4676848351955414,1.0,0.4707013964653015,0.4520818293094635,1.0,0.5805851221084595,0.4579005241394043,1.0,0.5103417038917542,0.45197781920433044,1.0,0.5788894891738892,0.5707861185073853,1.0,0.507535994052887,0.5710076093673706,1.0,0.5865247249603271,0.6928240060806274,1.0,Conventional_Deadlift,1
0.6227782964706421,0.32503342628479004,1.0,0.5064476728439331,0.30752381682395935,1.0,0.6309337019920349,0.4027581810951233,1.0,0.4701683819293976,0.38483157753944397,1.0,0.6503572463989258,0.4684944152832031,1.0,0.47261524200439453,0.45310989022254944,1.0,0.5831453800201416,0.45794039964675903,1.0,0.5114562511444092,0.4519948959350586,1.0,0.579516589641571,0.5712339282035828,1.0,0.5079740285873413,0.571010947227478,1.0,0.5868275761604309,0.6934381723403931,1.0,Conventional_Deadlift,1
0.6287517547607422,0.32525378465652466,1.0,0.5102754831314087,0.3079221844673157,1.0,0.6341630220413208,0.4039601683616638,1.0,0.47266536951065063,0.3850323259830475,1.0,0.6523913741111755,0.4693698287010193,1.0,0.4746934175491333,0.4532741904258728,1.0,0.5860233902931213,0.45814257860183716,1.0,0.5130797028541565,0.4520115852355957,1.0,0.5802853107452393,0.5716341733932495,1.0,0.5085016489028931,0.5708691477775574,1.0,0.5872438549995422,0.6941220164299011,1.0,Conventional_Deadlift,1
0.634702742099762,0.32596099376678467,1.0,0.5138839483261108,0.3084828853607178,1.0,0.6392048597335815,0.40494441986083984,1.0,0.47424980998039246,0.3855229318141937,1.0,0.6566426157951355,0.47053495049476624,1.0,0.47635191679000854,0.4532809257507324,1.0,0.5919644236564636,0.45906028151512146,1.0,0.5162659287452698,0.45266762375831604,1.0,0.5817089080810547,0.5718790888786316,1.0,0.5093580484390259,0.5706456899642944,1.0,0.5873270034790039,0.6941184401512146,1.0,Conventional_Deadlift,1
0.6388368010520935,0.3279992938041687,1.0,0.5172358751296997,0.3093852996826172,1.0,0.6424885988235474,0.4060630798339844,1.0,0.47636890411376953,0.38627296686172485,1.0,0.6597164273262024,0.471723735332489,1.0,0.4784572422504425,0.453268438577652,1.0,0.5942702889442444,0.45939818024635315,1.0,0.5185027122497559,0.45299261808395386,1.0,0.5828742384910583,0.5717484951019287,1.0,0.5102412104606628,0.570574164390564,1.0,0.5875172019004822,0.6941311955451965,1.0,Conventional_Deadlift,1
0.6413850784301758,0.32948824763298035,1.0,0.5207827091217041,0.3097058832645416,1.0,0.6453770995140076,0.40650564432144165,1.0,0.47871774435043335,0.38672226667404175,1.0,0.662726640701294,0.4719082713127136,1.0,0.48253577947616577,0.453330934047699,1.0,0.596886932849884,0.4598854184150696,1.0,0.5221028923988342,0.45321494340896606,1.0,0.5837713479995728,0.5717339515686035,1.0,0.5117326378822327,0.5705448389053345,1.0,0.5879107713699341,0.6939811706542969,1.0,Conventional_Deadlift,1
0.6435043811798096,0.3307734429836273,1.0,0.5234476923942566,0.31003886461257935,1.0,0.6478521227836609,0.4070218503475189,1.0,0.48059624433517456,0.38671839237213135,1.0,0.6646015644073486,0.4719143807888031,1.0,0.48314619064331055,0.4533084034919739,1.0,0.5990062952041626,0.4608185887336731,1.0,0.5244213342666626,0.45389318466186523,1.0,0.5844832062721252,0.5718124508857727,1.0,0.5137609243392944,0.5705428719520569,1.0,0.588100254535675,0.6943418383598328,1.0,Conventional_Deadlift,1
0.6456164717674255,0.33174681663513184,1.0,0.5259355306625366,0.31018880009651184,1.0,0.6493414640426636,0.40733271837234497,1.0,0.48267239332199097,0.3866027295589447,1.0,0.6662667393684387,0.47202572226524353,1.0,0.4847027063369751,0.45274806022644043,1.0,0.6002063155174255,0.460935115814209,1.0,0.5266183018684387,0.4538861811161041,1.0,0.5850623846054077,0.5717527866363525,1.0,0.5152176022529602,0.5700039267539978,1.0,0.5882454514503479,0.694463849067688,1.0,Conventional_Deadlift,1
0.646419107913971,0.3315548300743103,1.0,0.5276548862457275,0.31018495559692383,1.0,0.6508869528770447,0.40726175904273987,1.0,0.48414668440818787,0.3862498998641968,1.0,0.6686109900474548,0.4721226692199707,1.0,0.48605453968048096,0.45231276750564575,1.0,0.601820170879364,0.4609311521053314,1.0,0.5282843708992004,0.4538024067878723,1.0,0.5856245756149292,0.5717741250991821,1.0,0.5164612531661987,0.5695072412490845,1.0,0.5882552266120911,0.6945583820343018,1.0,Conventional_Deadlift,1
0.648625910282135,0.3314511179924011,1.0,0.5277217030525208,0.3101828396320343,1.0,0.6515478491783142,0.40735211968421936,1.0,0.48490241169929504,0.38613051176071167,1.0,0.6704553365707397,0.4722731113433838,1.0,0.4867072105407715,0.45186465978622437,1.0,0.6030023694038391,0.46101030707359314,1.0,0.5284745693206787,0.453857958316803,1.0,0.5858071446418762,0.5717737078666687,1.0,0.5181445479393005,0.5694950819015503,1.0,0.5882647037506104,0.69452965259552,1.0,Conventional_Deadlift,1
0.648671567440033,0.33129245042800903,1.0,0.5274130702018738,0.31037214398384094,1.0,0.6523481011390686,0.40730971097946167,1.0,0.48668211698532104,0.3861561417579651,1.0,0.6721218824386597,0.47236713767051697,1.0,0.4872770607471466,0.45177024602890015,1.0,0.603926420211792,0.4610298275947571,1.0,0.5293841361999512,0.45387548208236694,1.0,0.5861330628395081,0.5717597603797913,1.0,0.5208770632743835,0.5692875981330872,1.0,0.5886754989624023,0.6945294737815857,1.0,Conventional_Deadlift,1
0.6487718820571899,0.3312077522277832,1.0,0.5268505215644836,0.31036946177482605,1.0,0.6528072953224182,0.4072774350643158,1.0,0.4865052402019501,0.38617604970932007,1.0,0.6736565232276917,0.47261732816696167,1.0,0.48799365758895874,0.4519161581993103,1.0,0.6036247611045837,0.4611899256706238,1.0,0.5290728211402893,0.45401954650878906,1.0,0.5866633653640747,0.5720295906066895,1.0,0.5221688151359558,0.5694979429244995,1.0,0.5898070931434631,0.6945285201072693,1.0,Conventional_Deadlift,1
0.6482301354408264,0.3311353027820587,1.0,0.5265478491783142,0.30998513102531433,1.0,0.6527547836303711,0.4072345197200775,1.0,0.4868297278881073,0.3860803544521332,1.0,0.6744672060012817,0.472708135843277,1.0,0.48833268880844116,0.4519546926021576,1.0,0.6034599542617798,0.4611439108848572,1.0,0.5287585258483887,0.45400065183639526,1.0,0.586915135383606,0.5720280408859253,1.0,0.5226973295211792,0.5696537494659424,1.0,0.5905723571777344,0.694416880607605,1.0,Conventional_Deadlift,1
0.647665798664093,0.3310711085796356,1.0,0.5262541174888611,0.30963027477264404,1.0,0.652423620223999,0.40685248374938965,1.0,0.48659130930900574,0.3840259313583374,1.0,0.6744730472564697,0.47270089387893677,1.0,0.48805704712867737,0.4502299427986145,1.0,0.6034157276153564,0.4609558582305908,1.0,0.5286234617233276,0.45377856492996216,1.0,0.5873187780380249,0.5719399452209473,1.0,0.5231360793113708,0.5696163773536682,1.0,0.59092116355896,0.6941394805908203,1.0,Conventional_Deadlift,1
0.64723801612854,0.33092156052589417,1.0,0.5260775089263916,0.3089040219783783,1.0,0.6524279713630676,0.4060978293418884,1.0,0.48633915185928345,0.38272565603256226,1.0,0.6743927001953125,0.4724416732788086,1.0,0.487714558839798,0.4494408071041107,1.0,0.6034215092658997,0.4604843258857727,1.0,0.5286808609962463,0.4532810151576996,1.0,0.588099479675293,0.5719165802001953,1.0,0.5235580205917358,0.569438636302948,1.0,0.5912702679634094,0.6940778493881226,1.0,Conventional_Deadlift,1
0.6470457315444946,0.3305152356624603,1.0,0.5259627103805542,0.3083969056606293,1.0,0.6521690487861633,0.40560126304626465,1.0,0.48564937710762024,0.3819941580295563,1.0,0.6739553809165955,0.47168460488319397,1.0,0.48654574155807495,0.4484175741672516,1.0,0.6032235026359558,0.46017807722091675,1.0,0.5286039710044861,0.4531017243862152,1.0,0.5883470177650452,0.5717641115188599,1.0,0.5233580470085144,0.569440484046936,1.0,0.5923909544944763,0.6940675973892212,1.0,Conventional_Deadlift,1
